,Tweet Id,Datetime,Text,Username,,Text PT 2 final
73,817520291580694529,2017-01-06 23:56:40+00:00,"Efecto Cocuyo: Dicom registra alza de 4,36 bolívares y cierra en Bs. 678,07 por dólar https://t.co/yYgeZipgDt",ClaroteloDigo,COCUYO EFFECT: DICOM registers rise of 4.36 bolivars and closes in BS. 678.07 per dollar https://t.co/ygezipgdt,Cocuyo Effect: DICOM Registers Rise of 4.36 Bolivars and Closes in BS. 678.07 per dollar https://t.co/ygezipgdt
74,817520202208264192,2017-01-06 23:56:19+00:00,"Dicom registra alza de 4,36 bolívares y cierra en Bs. 678,07 por dólar https://t.co/mX2kmPPecw https://t.co/CI7PiE2n63",avancemosvzla,DICOM registers rise of 4.36 bolivars and closes in Bs. 678.07 per dollar https://t.co/mx2kmppecw https://t.co/ci7pie2n63,DICOM Registers Rise of 4.36 Bolivars and Closes in Bs. 678.07 Per Dollar https://t.co/mx2kmppeck https://t.co/ci7pie2n63
75,817520156427649025,2017-01-06 23:56:08+00:00,"@revistaproceso @EPN el dólar más caro,",Eusvelvaz,"@EvistaProcess @epn The most expensive dollar,","@Evistaprocess @epn the most expensive dollar,"
76,817520130829799425,2017-01-06 23:56:02+00:00,@Rubaye_Gee no saben perder ni un pinche dolar lmao hopefully this weather stops being a bitch lol,nansyleti_234,@Rubaye_Gee do not know how to lose a pin Doing Dolar Lmao Hopefulully This Weather Stops Being A Bitch Lol,@Rubaye_gee do not know how to lose the pin doing dollar dolar hopefulully this weather stops being a bitch lol
77,817883493984182273,2017-01-07 23:59:55+00:00,"IRS Agents Rented MILLION DOLAR TOWNHOMES, Spent Hundreds of Nights in Luxury Hotels Last Year https://t.co/ynPUc5fCe9",oledi45,"IRS Agents Rental Million Dollar Townhomes, Spent Hundreds of Nights in Luxury Hotels Last year https://t.co/ynpuc5fce9","IRS Agents Rental Million Dollar Townhomes, Spent Hundreds of Nights in Luxury Hotels Last Year https://t.co/YNPUC5FCE9"
78,817883391555203077,2017-01-07 23:59:30+00:00,"DOLAR...
3.65.33
Şu anda...",SamimTure,"DOLLAR...
3.65.33.
Şu goes ...","Dollar ...
3.65.33.
Şu goes ..."
79,817883051984297985,2017-01-07 23:58:09+00:00,"¿Cómo una moneda de plata de 1 dólar, puede valer US$ 10 millones? - #Cultura https://t.co/dxBBWoH45o",ProEnlace,How a 1 dollar silver coin can be worth US $ 10 million? - #Colture https://t.co/dxbbwoh45o.,How to 1 Dollar Silver Coin Can Be Worth $ 10 Million? - #colture https://t.co/dxbbwoh45o.
80,817882808299520001,2017-01-07 23:57:11+00:00,Réquiem por el dólar': China apuesta por una nueva divisa mundial https://t.co/P1To8VUmX7 via @ActualidadRT,hasagolden3,Requiem for the dollar ': China bets on a new world currency https://t.co/p1to8vumx7 via @actualityrt,Requiem for The Dollar ': China Bets on a New World Currency https://t.co/p1to8vumx7 via @actualityrt
81,817882244354220032,2017-01-07 23:54:57+00:00,Kar yaşamı felç 2 gün eder 3 olsun hergün yükselenen dolar ve euroya ne demeli hayat komple felç olacak yakında nerde müdahale ??,bilalozbekk,Kar Yaşamı Felç 2 Gün Eder 3 Olsun Hombrun Yükselenen Dolar VE EUROYA NE DEMELI HAYAT KOMPLE FELÇ OLACAK YAKÍNDA NERDE MÜDAHALE ??,Kar Yaşamı Felç 2 Gün Eder 3 Olsun Hombrun Yükselenen Dolar ve Euroa Ne Demeli Hayat Komple Felç Olacak Yakínda Nerde Müdahale ??
82,817882127698198528,2017-01-07 23:54:29+00:00,Venden dólar en promedio de $21.52 en el AICM https://t.co/2Cr4srlBxL https://t.co/OM7bKXpaIg,JulioCsarSilva,Sold dollar on average of $ 21.52 at AICM https://t.co/2cr4srlbxl https://t.co/om7bkxpaig,Sold dollar on average of $ 21.52 at aicm https://t.co/2cr4srlbxl https://t.co/om7bkxpaig
83,817882040091688960,2017-01-07 23:54:08+00:00,"¿Cómo una moneda de plata de 1 dólar, puede valer US$ 10 millones? - #cultura https://t.co/LsxFcA5NA0",ClubEditorial,How a 1 dollar silver coin can be worth US $ 10 million? - #Culture https://t.co/lsxfca5na0,How to 1 Dollar Silver Coin Can Be Worth $ 10 Million? - #culture https://t.co/lsxfca5na0
84,817881835413929986,2017-01-07 23:53:19+00:00,"Di Singapura, Anda akan didenda 500 dolar jika ketahuan mengunyah atau membawa permen karet. #FD",FoxDamnINC,"Di Singapura, Anda Akan Didenda 500 Dolar Jika Ketahuan Mengunyah Atau Membawa Permen Karet. #Fd.","Di Singapore, Walks Akan Didenda 500 Dolar Jika Ketahuan Mengunyah Atau Membawa Permen Karet. #Fd."
85,817881692249686016,2017-01-07 23:52:45+00:00,Es tan increíblemente tonto decir qué sí baja el dolar bajaria la gasolina!!!asi es de burlista el gobierno escudandose en puras tonterias!!,LucioValerio1,It is so incredibly silly to say what the dollar would go down the gasoline !!! so it is a burlist the government escudadose in pure nonsense !!,It is only incredibly silly to say what the dollar would go down the gasoline !!! SO IT IS A BURLIST THE GOVERNMENT SHAREDSE IN PURE NONSENSE !!
86,817881673551540226,2017-01-07 23:52:41+00:00,martin freeman você é dólar ou euro porque real você não é https://t.co/OxCnb7AkI3,khaleesiar,Martin Freeman Você e Dollar ou Euro because Real Você Não é https://t.co/oxcnb7aki3,Martin Freeman You and Dollar or Euro Because Real You are not https://t.co/oxcnb7aki3
87,817881624121659392,2017-01-07 23:52:29+00:00,@mauriciodiaz095 @eudmed @diariocorreo en su contrato esta estipulado q se puede ir si hay oferta del extranjero sin dejar un dolar a la U,lahoraeslahora,@ mauriciodiaz095 @Eudmed @Diariocorreo In his contract this stipulated q can go if there is an offer from abroad without leaving a dollar to the U,@ mauriciodiaz095 @eudmed @diariocorreo in his contract this stipulated q can go go if there is an offer from abroad without leaving a dollar to the u
88,818245867870289924,2017-01-08 23:59:51+00:00,"Lara: Comuna Negro Miguel ocupa finca abandonada, donde moría ganado importado con dólar subsidiado https://t.co/FjU92nAWbp 
DENUNCIA GRAVE!",MrMarkoanto,"Lara: Comuna Negro Miguel occupies abandoned finca, where I was dying imported with subsidized dollar https://t.co/fju92nawbp
Grave denunciation!","Lara: Black Commune Miguel Occupies Abandoned Finca, Where I Was Dying Imported With Subsidized Dollar https://t.co/fju92NAWBP
Record Denunciation!"
89,818245798307786752,2017-01-08 23:59:35+00:00,"Lara: Comuna Negro Miguel ocupa finca abandonada, donde moría ganado importado con dólar subsidiado https://t.co/dsguUrKbgf",kumda,"Lara: Comuna Negro Miguel Occupy Abandoned Finca, where I was dying imported with subsidized dollar https://t.co/dsguurkbgf","Lara: Black Commune Miguel Occupy Abandoned Finca, Where I Was Dying Imported With Subsidized Dollar https://t.co/dsguurkbgf"
90,818245725486284800,2017-01-08 23:59:17+00:00,"Essa mulher só pode ser dólar, porque real ela não é (cc @moliveiragabi) https://t.co/nR6o1HR4ig",Gugaspindler,"Essa Mulher Só can be a dollar, because real ela não é (cc @moliveragabi) https://t.co/nr6o1hr4ig","This woman only can be to dollar, real because it is not (cc @moliveragabi) https://t.co/nr6o1hr4ig"
91,818245688907722753,2017-01-08 23:59:09+00:00,@NoticiasVenezue y disparo del dolar,pinzadetubo,@NoticiasVenezue and Dollar Shot,@NoticiasVenezue and Dollar Shot
92,818245474738143232,2017-01-08 23:58:18+00:00,"JP Morgan incluirá bonos argentinos en sus poderosos índices: su impacto en la tasa y en el dólar
https://t.co/vKhiZSpHhF",rosaemiliallugd,"JP Morgan will include Argentine bonds in their powerful indexes: its impact on the rate and in the dollar
https://t.co/vkhizsphhf.","JP Morgan Will Include Argentine Bonds In Thirpe Powerful Indexes: Its Impact On The Rate And In The Dollar
https://t.co/vkhizsphhh."
93,818245074756759552,2017-01-08 23:56:42+00:00,Y el dólar subiendo!!! Para variar.. https://t.co/LMwH1RXgdi,iiisaxD,And the dollar rising !!! To vary .. https://t.co/lmwh1rxgdi,And the Dollar Rising !!! To vary .. https://t.co/lmwh1rxgdi
94,818244647138926593,2017-01-08 23:55:00+00:00,"#Economía | Cotizar en Bolsa de Valores permitirá ""paridad de la moneda"" acorde al valor del dólar https://t.co/aLLldnv64a",globovision,"# Economy | Quote in stock exchange will allow ""parity of the currency"" according to the value of the dollar https://t.co/allldnv64A","# Economy | Quote In Stock Exchange Will Allow ""Parity of the Currency"" According to the Value of the Dollar https://t.co/allldnv64a"
95,818244431447027712,2017-01-08 23:54:09+00:00,"Rata-rata gaji guru di Swiss adl 75,000 dolar (sekitar Rp 720 juta) per tahun.",FRONTAL____,"Rat-rat Gaji Guru di Swiss Adl 75,000 dollar (Sekitar RP 720 Juta) Per Tahun.","Rat-Rat Gaji Guru di Swiss ADL 75,000 Dollar (Sekitar RP 720 Jute) per tahun."
96,818244373804646405,2017-01-08 23:53:55+00:00,@NicolasMaduro @dcabellor comercio que venda a precio de dolar especulativo debe ser expropiado para que los otros agarren minimo,ElBalcino,@Nicolasmaduro @dcabellor trade that sells at price of speculative dollar must be expropriated so that the others grab minimum,@NicolasMaduro @dcabellor trade that sells at Price of speculative dollar must be expropriated so that the others grab minimum
97,818244283492954115,2017-01-08 23:53:34+00:00,"#CHPlilerNedenSessiz dolar 3,60 ayık olun :)",vranjekoal,#Chplilernededessiz dollar 3.60 Ayık Olun :),#Chplilernededessiz dollar 3.60 ayık olun :)
98,818243982266343425,2017-01-08 23:52:22+00:00,"Si me dieran un dólar por cada vez que me dijeron"" te lo dije""... me viviera la movie en Miami en par de semana 😜😜👌🏽😜",lylithgarciap,"If they gave me a dollar for every time they told me, ""I told you"" ... I lived the Movie in Miami in a week 😜😜👌🏽😜",If they gave me the dollar for every time they tell me
99,818608265663750145,2017-01-09 23:59:54+00:00,@AxelCardin quedar varado en Europa del este me suena a que parás en un Four Seasons por seis centavos de dólar,tanocolu,@Axelcardin Being stranded in Eastern Europe sounds like you stop at a Four Seasons for six cents,@Axelcardin Being Stranded in Eastern Europe Sounds Like You Stop at a Four Seasons for Six Cents
100,818608216871419905,2017-01-09 23:59:42+00:00,@ProfElvanAktas hiç yüzünüz kızarmaz mı be dolar düşüyor milleti kandırmayın.. https://t.co/LXXNWsiPTf,umitnimeti,@Profelvanaktas hiç Yüzünüz Kızarmaz Mı Be Dolar Düşüyor Milleti Kandırmayın .. https://t.co/lxxnwsiptf,@Profelvanaktas Hiç Yüzünüz Kızarmaz Mı Be Dolar Düşüyor Milleti Kandırmayın .. https://t.co/lxxnwsiptf
101,818608154539921408,2017-01-09 23:59:27+00:00,Binali'nin profili düştükçe dolar yükseliyor.,vallabozukyok,Binali'Nin Profili Düştükçe Dolar Yükseliyor.,Binali'nin Profili Düştükçe Dolar Yükseliyor.
102,818608080413949956,2017-01-09 23:59:10+00:00,"@BloombergHT KARŞILIKSIZ DOLARLARI Nİ FONLAYAN ONLARCA ÜLKEYİ KAYBEDEBİLİR .😃😂😂
TC DEVLETİNDE FED DEN DAHA FAZLA DOLAR VAR PEEE😂😂",735_542,"@Bloomberght Karşiliksiz Dollarlari Ni̇ FONLAYAN ONLARCA ÜLKEYİ KAYBEBİLİR .😃😂😂
TC Devletİnde Fed Daha Fazla Dolar Var Peee😂😂","@Bloombergh karşilksiz dollarlari nİ phonlayan onlarca ülkeyİ kaybebİr .😃😂😂
Tc devletetİnde Fed Daha Dolar Var peee😂😂"
103,818607941339193344,2017-01-09 23:58:36+00:00,"#LoÚltimo Dólar cerró en $21.65, 10 centavos más que el viernes, ante caída del crudo y por preocupaciones crecientes en relación México-EU",Reforma,"# Last dollar closed at $ 21.65, 10 cents more than Friday, before falling crude and increasing concerns in Mexico-EU relationship","# Last Dollar Closed at $ 21.65, 10 Cents More Than Friday, Before Falling Crude and Increasing Concerns in Mexico-Me Relationship"
104,818607829632348160,2017-01-09 23:58:10+00:00,@guimoreira6 @_brunotelini eu queria ser tu e não é dólar,willtrindade_,@ guimoreira6 @_brunotelini eu wanted to be your e não e dollar,@ guimoreira6 @_Brunotelini I wanted to be your and not and dollar
105,818607817309507587,2017-01-09 23:58:07+00:00,"bırı osursa zaten dolar euroda ıbre yukarı yapıyo, nefes almadan yasamamız lazım",tarikozen,"Birds osurea Zaten Dolar Euroda Yukarı Yapyo, Nefes Almadan Yasamamız Lazım","Birds Osurea Zaten Dolar Euroda Yukarı Yapyo, Nefes Almadan Yasamamız Lazım"
106,818607792454008832,2017-01-09 23:58:01+00:00,"Dólar cai e fecha abaixo de R$ 3,20, menor valor em 2 meses https://t.co/CBpLmYHFU8",Cristiano_Assis,"Dollar CAI E Date Abaixo R $ 3.20, lower value EM 2 months https://t.co/cbplmyhfu8","Dollar falls and date below R $ 3.20, Lower Value on 2 months https://t.co/cbplmyhfu8"
107,818607785013379072,2017-01-09 23:57:59+00:00,"Hastamısın kardeşim..?
AKP'li yönetici: Elinde dolar bulunduran vatan hani Yahudidir https://t.co/M5DOdUsxuj",CAPULCUCU,"Hastamısın Kardeşim ..?
Akp'li Yönetici: Elinde Dolar Bulunduran Vatan Hani Yahudide https://t.co/m5dodusxuj","Hastamısın kardeşim ..?
Akp'li Yönetici: Elinde Dolar Bulunduran Vatan Hani Yahudide https://t.co/m5dodusXuj"
108,818607700359647236,2017-01-09 23:57:39+00:00,"Dólar se vende a 21.80 pesos al cierre, marca nuevo máximo https://t.co/kMRkvCtrRA",rociojimenez15,"Dollar is sold at 21.80 pesos at closing, brand new maximum https://t.co/kmrkvctra","Dollar is sold at 21.80 pesos at closing, brand new maximum https://t.co/kmrkvctra"
109,818607571187732481,2017-01-09 23:57:08+00:00,"INDICADORES ECONÓMICOS : DOLAR, PETROLEO, BOLSA  Y ANÁLISIS TÉCNICO
https://t.co/Fyyyu5RR7Y",TradingTactico,"Economic Indicators: Dolar, Oil, Bag and Technical Analysis
https://t.co/fyyyu5rr7y.","Economic Indicators: Dolar, Oil, Bag and Technical Analysis
https://t.co/fyyyu5rr7y."
110,818970645056917506,2017-01-10 23:59:52+00:00,"http://www.infEl Presupuesto 2017 contempla un dólar a 18 pesos, inflación de 17% y un crecimiento del 3,5%https://t.co/q8UUydptT3 https://t.co/GD5pUucAcJ",ChiDarchi2000,"http: //www.infel budget 2017 contemplates a dollar to 18 pesos, inflation of 17% and a growth of 3.5% https: //t.co/q8uydptt3 https://t.co/gd5puucacj","http: //www.infel budget 2017 contemplates to dollar to 18 weights, inflation of 17% and a growth of 3.5% https: //t.co/q8uydiptt3 https://t.co/gd5puucacj"
111,818970644830371840,2017-01-10 23:59:52+00:00,"Quem quer fortuna? Luxo pra Coroa e uns panos dahora, brithing no pulso e uns malotes de dólar",lucczambelli,"Quem Quer Fortuna? Luxo Pra Coroa E Uns Panos Dahora, Brithing No Pulse and Uns Dollar Mallets","Who wants fortune? Luxury for crown and cloths, Brithing in Pulse and a Dollar Mallets"
112,818970589998252032,2017-01-10 23:59:39+00:00,"Llega dólar a precio récord ¡de 22 pesos!

https://t.co/2nORDcySlc",antenanoticias,"Arrive dollar at record price of 22 pesos!

https://t.co/2nordcySlc.","Arrive Dollar at Record Price of 22 pesos!

https://t.co/2Nordcyslc."
113,818970579273449474,2017-01-10 23:59:36+00:00,Petróleo recua 2% por força no dólar e dúvidas sobre acordo da Opep  https://t.co/N168Vusfk6,danaraujjobeta,Oil Remoa 2% by Força Non Dollar E Duvida on Accredo da Opep https://t.co/n168vusfk6,Oil Removes 2% by Strength Non Dollar and Doubt On OPEC ACCREDO https://t.co/n168vusfk6
114,818970525296971777,2017-01-10 23:59:23+00:00,"#DÓLAR Preocupación inflacionaria y conferencia de Donald Trump mañana, pegan al Peso que cerró en $ 21.72 unidades. #México",QueCaray_ELugo,"# Dollar inflationary concern and Donald Trump Conference Tomorrow, paste to the weight that closed at $ 21.72 units. #Mexico","# Dollar Inflationary Concern and Donald Trump Conference Tomorrow, Paste to The Weight That Closed at $ 21.72 Units. #Mexico"
115,818970514525978624,2017-01-10 23:59:21+00:00,Petróleo recua 2% por força no dólar e dúvidas sobre acordo da Opep  https://t.co/j3t3eI2TVS,michelexmbeta,Oil Remoa 2% by Força Non Dollar E Duvida on Accrey Da Opep https://t.co/j3t3ei2tvs,Oil Removes 2% by Strength Non Dollar and Doubt On OPEC ACCREY https://t.co/j3t3ei2tvs
116,818970375929425920,2017-01-10 23:58:48+00:00,Petróleo recua 2% por força no dólar e dúvidas sobre acordo da Opep  https://t.co/N168Vusfk6,danaraujjobeta,Oil Remoa 2% by Força Non Dollar E Duvida on Accredo da Opep https://t.co/n168vusfk6,Oil Removes 2% by Strength Non Dollar and Doubt On OPEC ACCREDO https://t.co/n168vusfk6
117,818970347735228416,2017-01-10 23:58:41+00:00,El dolar cerró en $22.10 https://t.co/Ih5tM431pN,ingmanuelgs,The dollar closed at $ 22.10 https://t.co/ih5tm431pn,The Dollar Closed at $ 22.10 https://t.co/ih5tm431pn
118,818970234296139776,2017-01-10 23:58:14+00:00,@Esmer__21 kaç dolar'ın var lan,Bejndar49,@ Esmer__21 kaç dollar'ın var lan,@ ESMER__21 KAÇ DOLLAR'ÍN VAR LAN
119,818970229371965440,2017-01-10 23:58:13+00:00,"Gostei de um vídeo @YouTube de @canaldootario https://t.co/IUySmxGEOQ Pior e Melhor do Mundo, Lula 2018, Falências e Dólar",Pedro_BR_,"Gostei of Um Video @youtube from @CanAldootario https://t.co/iuysmxgeoq Pior E Melhor do Mundo, Lula 2018, Falências and Dollar","I liked a video @youtube from @canaldootario https://t.co/iysmxgeoq worse and best in the world, Lula 2018, bankruptcies and dollar"
120,818970226914004992,2017-01-10 23:58:12+00:00,Raup Ribuan Dolar dari Aplikasi Game Edukasi https://t.co/KGmq8KUcRB - (Unduh App KamiKamu di https://t.co/5pFYKVDDO5),kamikamustudio,Rapa Ribuan Dolar Dari Applikasi Game Edukasi https://t.co/kgmq8kucrb - (Unduh App Kamikamu di https://t.co/5pfykvddo5),Rapa Ribuan Dolar Dari Applikasi Game Edukasi https://t.co/kgmq8kucrb - (Unduh app kamikamu di https://t.co/5pfykvddo5)
121,819333062622400517,2017-01-11 23:59:59+00:00,"Dólar mantiene tendencia al alza, termina jornada hasta en 22.32 pesos https://t.co/Zziz1dWSvt",Portal_Politico,"Dollar maintains upward trend, ends day up to 22.32 pesos https://t.co/zziz1dwsvt","Dollar Maintains Upward Trend, Ends Day Up to 22.32 Https://t.co/Zziz1dwsvt"
