,Datetime,Tweet Id,Text,Username,Text PT 1 Parcial,Text PT 2 final
96,2017-01-08 23:53:55+00:00,818244373804646405,@NicolasMaduro @dcabellor comercio que venda a precio de dolar especulativo debe ser expropiado para que los otros agarren minimo,ElBalcino,,@Nicolasmaduro @dcabellor trade that sells at price of speculative dollar must be expropriated so that the others grab minimum
97,2017-01-08 23:53:34+00:00,818244283492954115,"#CHPlilerNedenSessiz dolar 3,60 ayık olun :)",vranjekoal,,"#CHPLERNENDENSESS-free dollar be 3,60 sober :)"
98,2017-01-08 23:52:22+00:00,818243982266343425,"Si me dieran un dólar por cada vez que me dijeron"" te lo dije""... me viviera la movie en Miami en par de semana 😜😜👌🏽😜",lylithgarciap,,"If they gave me a dollar for every time they told me, ""I told you"" ... I lived the Movie in Miami in a week 😜😜👌🏽😜"
99,2017-01-09 23:59:54+00:00,818608265663750145,@AxelCardin quedar varado en Europa del este me suena a que parás en un Four Seasons por seis centavos de dólar,tanocolu,,@Axelcardin Being stranded in Eastern Europe sounds like you stop at a Four Seasons for six cents
100,2017-01-09 23:59:42+00:00,818608216871419905,@ProfElvanAktas hiç yüzünüz kızarmaz mı be dolar düşüyor milleti kandırmayın.. https://t.co/LXXNWsiPTf,umitnimeti,,@Profelvanaktas Don't you ever make your face falling off Dollar Don't fool the nation .. https://t.co/lxxnwsiptf
101,2017-01-09 23:59:27+00:00,818608154539921408,Binali'nin profili düştükçe dolar yükseliyor.,vallabozukyok,,The profile of Binali is rising the dollar as it falls.
102,2017-01-09 23:59:10+00:00,818608080413949956,"@BloombergHT KARŞILIKSIZ DOLARLARI Nİ FONLAYAN ONLARCA ÜLKEYİ KAYBEDEBİLİR .😃😂😂
TC DEVLETİNDE FED DEN DAHA FAZLA DOLAR VAR PEEE😂😂",735_542,,"@Bloomberght can lose tens of countries that are funding unrequited dollars .😃😂😂
There are more dollars than Fed in the state of TC Peee😂😂"
103,2017-01-09 23:58:36+00:00,818607941339193344,"#LoÚltimo Dólar cerró en $21.65, 10 centavos más que el viernes, ante caída del crudo y por preocupaciones crecientes en relación México-EU",Reforma,,"# Last dollar closed at $ 21.65, 10 cents more than Friday, before falling crude and increasing concerns in Mexico-EU relationship"
104,2017-01-09 23:58:10+00:00,818607829632348160,@guimoreira6 @_brunotelini eu queria ser tu e não é dólar,willtrindade_,,@ guimoreira6 @_brunotelini I wanted to be you and it's not dollar
105,2017-01-09 23:58:07+00:00,818607817309507587,"bırı osursa zaten dolar euroda ıbre yukarı yapıyo, nefes almadan yasamamız lazım",tarikozen,,"If the BINI farts is already the dollar euro Ibre up to the IBRE, we need to legate without breathing"
106,2017-01-09 23:58:01+00:00,818607792454008832,"Dólar cai e fecha abaixo de R$ 3,20, menor valor em 2 meses https://t.co/CBpLmYHFU8",Cristiano_Assis,,"Dollar falls and closes below $ 3.20, lower value in 2 months https://t.co/cbplmyhfu8"
107,2017-01-09 23:57:59+00:00,818607785013379072,"Hastamısın kardeşim..?
AKP'li yönetici: Elinde dolar bulunduran vatan hani Yahudidir https://t.co/M5DOdUsxuj",CAPULCUCU,,"Your patient is my brother ..?
Executive with AKP: Hatan Hani Jew is Https://t.co/m5dodusxuj"
108,2017-01-09 23:57:39+00:00,818607700359647236,"Dólar se vende a 21.80 pesos al cierre, marca nuevo máximo https://t.co/kMRkvCtrRA",rociojimenez15,,"Dollar is sold at 21.80 pesos at closing, brand new maximum https://t.co/kmrkvctra"
109,2017-01-09 23:57:08+00:00,818607571187732481,"INDICADORES ECONÓMICOS : DOLAR, PETROLEO, BOLSA  Y ANÁLISIS TÉCNICO
https://t.co/Fyyyu5RR7Y",TradingTactico,,"Economic Indicators: Dolar, Oil, Bag and Technical Analysis
https://t.co/fyyyu5rr7y."
110,2017-01-10 23:59:52+00:00,818970645056917506,"http://www.infEl Presupuesto 2017 contempla un dólar a 18 pesos, inflación de 17% y un crecimiento del 3,5%https://t.co/q8UUydptT3 https://t.co/GD5pUucAcJ",ChiDarchi2000,,"http: //www.infel budget 2017 contemplates a dollar to 18 pesos, inflation of 17% and a growth of 3.5% https: //t.co/q8uydptt3 https://t.co/gd5puucacj"
111,2017-01-10 23:59:52+00:00,818970644830371840,"Quem quer fortuna? Luxo pra Coroa e uns panos dahora, brithing no pulso e uns malotes de dólar",lucczambelli,,"Who wants fortune? Luxury for crown and cloths, Brithing on the wrist and a dollar pouches"
112,2017-01-10 23:59:39+00:00,818970589998252032,"Llega dólar a precio récord ¡de 22 pesos!

https://t.co/2nORDcySlc",antenanoticias,,"Arrive dollar at record price of 22 pesos!

https://t.co/2nordcySlc."
113,2017-01-10 23:59:36+00:00,818970579273449474,Petróleo recua 2% por força no dólar e dúvidas sobre acordo da Opep  https://t.co/N168Vusfk6,danaraujjobeta,,Oil retreats 2% by virtue in dollar and doubts about Opep agreement https://t.co/n168vusfk6
114,2017-01-10 23:59:23+00:00,818970525296971777,"#DÓLAR Preocupación inflacionaria y conferencia de Donald Trump mañana, pegan al Peso que cerró en $ 21.72 unidades. #México",QueCaray_ELugo,,"# Dollar inflationary concern and Donald Trump Conference Tomorrow, paste to the weight that closed at $ 21.72 units. #Mexico"
115,2017-01-10 23:59:21+00:00,818970514525978624,Petróleo recua 2% por força no dólar e dúvidas sobre acordo da Opep  https://t.co/j3t3eI2TVS,michelexmbeta,,Oil retreats 2% by force in dollar and doubts about Opep agreement https://t.co/j3t3ei2tvs
116,2017-01-10 23:58:48+00:00,818970375929425920,Petróleo recua 2% por força no dólar e dúvidas sobre acordo da Opep  https://t.co/N168Vusfk6,danaraujjobeta,,Oil retreats 2% by virtue in dollar and doubts about Opep agreement https://t.co/n168vusfk6
117,2017-01-10 23:58:41+00:00,818970347735228416,El dolar cerró en $22.10 https://t.co/Ih5tM431pN,ingmanuelgs,,The dollar closed at $ 22.10 https://t.co/ih5tm431pn
118,2017-01-10 23:58:14+00:00,818970234296139776,@Esmer__21 kaç dolar'ın var lan,Bejndar49,,@Smer__21 How many dollars have the lan
119,2017-01-10 23:58:13+00:00,818970229371965440,"Gostei de um vídeo @YouTube de @canaldootario https://t.co/IUySmxGEOQ Pior e Melhor do Mundo, Lula 2018, Falências e Dólar",Pedro_BR_,,"I liked a video @youtube of @canaldootario https://t.co/iysmxgeoq worse and best in the world, Lula 2018, bankruptcy and dollar"
120,2017-01-10 23:58:12+00:00,818970226914004992,Raup Ribuan Dolar dari Aplikasi Game Edukasi https://t.co/KGmq8KUcRB - (Unduh App KamiKamu di https://t.co/5pFYKVDDO5),kamikamustudio,,Thousands of dollars from the educational game application https://t.co/KGMQ8KUCRB - ​​(Download the App we are at https://t.co/5PFYKVDDO5)
121,2017-01-11 23:59:59+00:00,819333062622400517,"Dólar mantiene tendencia al alza, termina jornada hasta en 22.32 pesos https://t.co/Zziz1dWSvt",Portal_Politico,,"Dollar maintains upward trend, ends day up to 22.32 pesos https://t.co/zziz1dwsvt"
122,2017-01-11 23:59:41+00:00,819332989893115905,"El dólar sumó apenas un centavo y cerró a $ 16,11. https://t.co/7a3mHNIpH4",LUISALB97431740,,The dollar added just a penny and closed $ 16.11. https://t.co/7a3mhniph4.
123,2017-01-11 23:59:24+00:00,819332917591756800,"Ataların ""Hızlı Koşan Atın B*ku Seyrek Dökülür""  Sözü Dolar İçinde Geçerli mi?",TarsusluCako,,"Is the ancestors ""fast running horse b * kue sparsely spilled"" is valid in the dollar?"
124,2017-01-11 23:59:24+00:00,819332917583380480,El dólar se dispara en los bancos de México tras el discurso de Trump https://t.co/V0xRhBba7r by #CNNEE via @c0nvey,irisurbano,,The dollar shoots on the banks of Mexico after Trump's speech https://t.co/v0xrhbba7r by #cnnee via @ c0nvey
125,2017-01-11 23:59:14+00:00,819332875170549760,"Además del #Gasolinazo, el dólar más caro que nunca, hasta $22.50. https://t.co/3OgY7NWN8W",jomarulo,,"In addition to the #gasolina, the most expensive dollar than ever, up to $ 22.50. https://t.co/3ogy7nwn8w."
126,2017-01-11 23:59:07+00:00,819332844115869697,"Dólar sigue carrera al alza; cierra en $22.15, nuevo máximo histórico",NicolePna_,,"Dollar continues rising race; Close at $ 22.15, new historical maximum"
127,2017-01-11 23:58:59+00:00,819332810892857344,@KucukkayaIsmail acaba kimin yüzünden çıktı o dolar bay @KucukkayaIsmail,okmshavva53,,@KucukkayaIsmail I wonder who came out of O dollar Mr. @kucukkayaIsmail
128,2017-01-11 23:58:45+00:00,819332751635595264,"Mision_Verdad: El combustible regular y de contrabando en Colombia, cuesta entre 50 y 70 centavos de dólar el litro https://t.co/zuPH9vKEi8",danko07,,"MISSION_VERDAD: Regular and smuggling fuel in Colombia, costs between 50 and 70 cents a liter https://t.co/zuph9vkei8"
129,2017-01-11 23:58:37+00:00,819332721038282752,"Ibovespa sobe 0,51% com petróleo, minério de ferro e Trump; dólar cai ➔ https://t.co/QCVZ7cuPiz",ArenadoPavini,,"Ibovespa rises 0.51% with oil, iron ore and trump; Dollar falls ➔ https://t.co/qcvz7Cupiz"
130,2017-01-11 23:58:35+00:00,819332712083361792,"@MustafaGulacti_ nasıl çıkıcaz bu buhrandan nasıl olucak sonuç , kriz nasıl atlatıcaz .. Dolar altın . Benzin ? Sabır.",klcthysn,,"@Mustafagulacti_ How do you get out of this depression how to get out of this depression, the crisis how to skill .. dollar gold. Gasoline? Patience."
131,2017-01-11 23:58:32+00:00,819332699542454272,El dólar se dispara en los bancos de México tras el discurso de Trump https://t.co/NBsvZuUfGB by #CNNEE via @c0nvey,lindsamars,,The dollar shoots on the banks of Mexico after the Trump speech https://t.co/nbsvzuuffb by #cnnee via @ c0nvey
132,2017-01-12 23:59:44+00:00,819695387560833024,"@SandraRCReyes @DonyDeNuccio 
com dólar nunca dá para ter certeza.Mas por enquanto não há pressão de alta...",joaoborges,,"@Sandrarcreyes @donydenuccio
With dollar you can never be sure. But for now there is no high pressure ..."
133,2017-01-12 23:59:33+00:00,819695343155773440,Hayalimdeki pastanın 10 bin dolar olduğunu öğrendim..İnşallah dolar 1996 yılına geriler🙏🏻🙏🏻 https://t.co/5i00dEZQ17,gozdebahar,,I've learned that my dream cake was 10k 10k..Installah dollars declines to 1996 by https://t.co/5i00dezq17
134,2017-01-12 23:59:32+00:00,819695338793631744,@24k_changsun2 vc eh dolar pq real nao pode ser,MlNJOONZ,,@ 24k_changsun2 vc eh dollar pq real can not be
135,2017-01-12 23:59:17+00:00,819695275425992705,Efectos del discurso de Trump: dólar cae 51 pesos https://t.co/JZk0Lc8aVN https://t.co/Cx7amYz0Td,girlslove93,,Trump Speech Effects: Dollar drops 51 pesos https://t.co/jzk0lc8avn https://t.co/cx7amyz0td
136,2017-01-12 23:59:17+00:00,819695274486419457,Efectos del discurso de Trump: dólar cae 51 pesos https://t.co/AmkV5qHBuF https://t.co/c5f3QIPXHX,sinergiabpo,,Trump Speech Effects: Dollar drops 51 pesos https://t.co/amkv5qhbuf https://t.co/c5f3qipxhx
137,2017-01-12 23:59:14+00:00,819695264336318466,Ah como esta el dolar,nexaralcivar2,,Ah how is the dollar
138,2017-01-12 23:59:11+00:00,819695251719757824,Emas naik dipicu pelemahan ekuitas dan dolar AS https://t.co/wOXulcUdco,fauzan_mufc,,Gold rose triggered weakness equity and US dollar https://t.co/Woxulcudco
139,2017-01-12 23:59:09+00:00,819695240009240576,Emas naik dipicu pelemahan ekuitas dan dolar AS https://t.co/njnXC5Glwt,Pasar_Virtual,,Gold rose triggered weakness equity and US dollar https://t.co/njnxc5glwt
140,2017-01-12 23:59:08+00:00,819695237496848384,Emas naik dipicu pelemahan ekuitas dan dolar AS https://t.co/gAr67JunKB,Promosinfo,,Gold rises triggered weakness equity and US dollars https://t.co/gar67Junkb
141,2017-01-12 23:59:08+00:00,819695237408780289,Emas naik dipicu pelemahan ekuitas dan dolar AS https://t.co/qEq855MGCF,8F_720,,Gold rose triggered weakness equity and US dollar https://t.co/QeQ855MGCF
142,2017-01-12 23:58:35+00:00,819695097172426753,"CON PEÑA, EL PESO Y MÉXICO… AL ABISMO: Dólar cierra en nuevo máximo histórico de $22.10 https://t.co/dkOnqa9ulT",Mujer_activa08,,"With Peña, the weight and Mexico ... to the abyss: Dollar closes in new historical maximum of $ 22.10 https://t.co/dkonqa9ult"
143,2017-01-13 23:58:55+00:00,820057572845780992,mais uma sexta a noite chorando sou pra casar #dolar,claaaaaaaaaaraa,,another Friday night crying I'm to marry #dolar
144,2017-01-13 23:58:50+00:00,820057548992741377,"@EverAbech te vendo, 23 dolar",Patrimoraesb,,"@Everabech I sell you, 23 dollar"
145,2017-01-13 23:58:24+00:00,820057442679717889,"¿Llegará el dólar a valer 30 pesos mexicanos a causa del ""Efecto Trump""? @lcvelez  te explica.  #NoticiasTelemundo https://t.co/dGO70rpf4S https://t.co/X3EPKNJdgI",TelemundoNews,,"Will the dollar come to be worth 30 Mexican pesos because of the ""Trump effect""? @lcvelez explains. #Noticiastelemundo https://t.co/dgo70rpf4s https://t.co/x3epknjdgi."
146,2017-01-13 23:58:09+00:00,820057376862666756,El dólar cerró en $21.80; treinta centavos menos que el cierre de ayer https://t.co/g5zwCiOrhw https://t.co/SQT4sHUjlh,Tuitdato,,The dollar closed at $ 21.80; Thirty cents less than closing yesterday https://t.co/g5zwciorhw https://t.co/sqt4shujlh
147,2017-01-13 23:58:03+00:00,820057353710170112,El dólar cerró en $21.80; treinta centavos menos que el cierre de ayer https://t.co/kCFBZUbTbi https://t.co/aImmC099ve,revistasisomos,,The dollar closed at $ 21.80; Thirty cents less than closing yesterday https://t.co/kcfbzubtbi https://t.co/aimmc099ve
148,2017-01-13 23:58:01+00:00,820057342935007232,"El Banco de México informó que el dólar interbancario cerró en 21.5820 unidades. En el día, el peso ganó 12.05... https://t.co/pqLOtuF8oT",Fiscosoluciones,,"The Bank of Mexico reported that the interbank dollar closed at 21,5820 units. In the day, the weight won 12.05 ... https://t.co/pqlotuf8ot"
149,2017-01-13 23:58:00+00:00,820057340653092865,#Finanzas Dólar cierra en 21.96 pesos https://t.co/TizCgLVffK https://t.co/SVYcK960jT,retodiariomx,,#Finance Dollar closes at 21.96 pesos https://t.co/tizcglvffk https://t.co/svyck960jt
150,2017-01-13 23:58:00+00:00,820057340326117376,Dolar 4 ü görmeye yemin etmiş,serhatfrei,,Dollar has swear to see 4
151,2017-01-13 23:58:00+00:00,820057340028289025,#Dólar cierra en $21.80; retrocede 30 centavos https://t.co/2M6SxgWp8B,DiarioCoahuila,,# Dollar closes at $ 21.80; Go back 30 cents https://t.co/2m6sxgwp8b
152,2017-01-13 23:57:34+00:00,820057232280850433,"Mirad la cuenta de un amigo,mío que antrax o ByviruZz o dólar gamer o algún youtuber le de rettewt a este tewt que me de gemas en un video. https://t.co/SOhx7Pkxmd",S3rgioAmdfx,,"Look at a friend's account, mine than Antrax or Byviruzz or Gamer Dollar or some YouTuber from Rettewt to this TEWT that me of gems in a video. https://t.co/sohx7pkxmd."
153,2017-01-13 23:57:33+00:00,820057225179918337,Lo asombroso es que no se lo haya quedado todo. Quizás solo le dieron la parte donde la renta por dólar invertido era más alta de todas. https://t.co/1Ab28Yyo00,sorrudeternalpa,,The amazing thing is that I have not stayed everything. Maybe they only gave him the part where the income for the inverted dollar was higher than all. https://t.co/1ab28yyo00.
154,2017-01-14 23:59:21+00:00,820420067955535874,Hay dolar Today Dios es Justo y estoy seguro que todo ese Odio y daño que le están causando a nuestro País ynuestro pueblo serán castigados https://t.co/4Obgxm7F4V,marcial_torres,,There is dollar today God is fair and I am sure that all that hatred and harm that are causing our country and our people will be punished https://t.co/4obgxm7f4v
155,2017-01-14 23:58:16+00:00,820419797137653761,"14 yildir iktidarda olan parti 
BAŞKANLIK GELİRSE 
Kimse issiz kalmicak 
Ekonomi düzelecek 
Dolar düsecek 
Bütün sorunlar cözülecek diyor.",serdarkibar,,"The party in power is 14 years
If the presidency comes
No one is nospace
The economy will improve
Dollar will fall
All the problems say to be cute."
156,2017-01-14 23:58:11+00:00,820419776015192064,Kimse konuşmuyo ülkede dolar milyarderlerini.. Boz kardeşim o daha çok zengin olsun... Başta ülker grubu ikincisi koç grubu..,_hakan_yildiz,,No one speaks the dollar billionaires in the country.
157,2017-01-14 23:57:50+00:00,820419685682442240,"@PolatCihat2023 ak trolsün bu dil Ülkücü dili değil, bu işe de mi soyundunuz? Epey mesai yapıyorsunuz, dolar da arttı maaşlarınızda.",OzlemAgirmanTR,,"@ Polatcihat2023 AK This language of trols is not the countryder language, did you strip this to this job? You are doing quite hours, the dollar has also increased in your salaries."
158,2017-01-14 23:57:22+00:00,820419570154569728,yağmur yağar ince ince hüzün dolar ğeceye,faho3131,,rain rains fine fine sadness dollar
159,2017-01-14 23:57:17+00:00,820419547568209920,"Acabei de receber mó bolada direto na minha mão chega a perna até tremeu, vou trocar por dólar 😍",gagapigmeu,,"I just received a lot straight in my hand reaches the leg even trembled, I'm going to change for dollar 😍"
160,2017-01-14 23:54:13+00:00,820418774058799104,"Si exportacion y inversión directa extranjera siguen desplomadas y el dólar no sube,serán los Préstamos Oficiales y por aquello que sabemos?",guillon2511,,"If foreign direct investment and investment continue collapsed and the dollar does not rise, will be the official loans and for what we know?"
161,2017-01-14 23:53:27+00:00,820418582098087947,"@sandraacoutinho tratar os imigrantes pq não fazemos a mesma forma aqui ,pq eles vem aqui montam empresas com dólar duvidosos e sai",JeffersonCpoGde,,"@sandraacoutinho treat immigrants because we do not do the same way here, because they come here set up companies with doubtful dollars and leave"
